id,id_conversacion,creado_en,fecha,hora,huso_horario,id_usuario,nombre_usuario,nombre,lugar,tweet,etiquetas,respuestas,menciones,urls,fotos,cantidad_respuestas,cantidad_retweets,cantidad_likes,ubucacion,hashtags,enlaces,retweet,url_gif,muestra_gif,url_video,muestra_video,estado_es_cita,id_cita,url_cita,es_respuesta_a,tiene_tweet_padre
1178285727555231700,1177291701687324700,1569760183000,2019-09-29,09:29:43,Argentina Standard Time,126981072,clairens,Natalie Soto💚,NA,Pero me llegó la onda del exitazo #LatinR2019 a Buenos Aires!!! Felicitaciones a todxs!! Y la próxima allí estaré!!💜,[],"[{'id': 126981072, 'id_str': '126981072', 'screen_name': 'ClaireNS'}, {'id': 633700365, 'id_str': '633700365', 'screen_name': '_lacion_'}, {'id': 2462454005, 'id_str': '2462454005', 'screen_name': 'SanteroMarilina'}, {'id': 943420740891791362, 'id_str': '943420740891791362', 'screen_name': 'LatinR_Conf'}]",[],[],[],1,0,5,NA,['#latinr2019'],https://twitter.com/ClaireNS/status/1178285727555231744,NA,NA,NA,NA,NA,0,0,NA,1,1
1178277106209509400,1178277106209509400,1569758128000,2019-09-29,08:55:28,Argentina Standard Time,633700365,_lacion_,Laura Ación,NA,Can't wait to play with 📦 autoKeras! Outstanding presentation by @CancuCS 👏🏼 #LatinR2019  Very happy to learn this collaboration between Juan Cruz and @javierluraschi started in #LatinR2018 💙 https://twitter.com/LatinR_Conf/status/1177303412704235522 …,[],"[{'id': 633700365, 'id_str': '633700365', 'screen_name': '_lacion_'}, {'id': 1100203592760389632, 'id_str': '1100203592760389632', 'screen_name': 'CancuCS'}, {'id': 19675099, 'id_str': '19675099', 'screen_name': 'javierluraschi'}]","['cancucs', 'javierluraschi']",['https://twitter.com/LatinR_Conf/status/1177303412704235522'],[],0,0,7,NA,"['#latinr2019', '#latinr2018']",https://twitter.com/_lacion_/status/1178277106209509376,NA,NA,NA,NA,NA,1,1177303412704235500,https://twitter.com/LatinR_Conf/status/1177303412704235522,0,0
1178275663033307100,1178275663033307100,1569757784000,2019-09-29,08:49:44,Argentina Standard Time,633700365,_lacion_,Laura Ación,NA,"Do u teach stats or #DataScience? Use 📦 metameR by @d_olivaw to put together your own Ascombe's quartet (quintet, ..., or nquet 🙃)! #rstats #LatinR2019  https://twitter.com/LatinR_Conf/status/1177313450709651462 …",[],"[{'id': 633700365, 'id_str': '633700365', 'screen_name': '_lacion_'}, {'id': 56458354, 'id_str': '56458354', 'screen_name': 'd_olivaw'}]",['d_olivaw'],['https://twitter.com/LatinR_Conf/status/1177313450709651462'],[],0,3,8,NA,"['#datascience', '#rstats', '#latinr2019']",https://twitter.com/_lacion_/status/1178275663033307136,NA,NA,NA,NA,NA,1,1177313450709651500,https://twitter.com/LatinR_Conf/status/1177313450709651462,0,0
1178261037604360200,1178261037604360200,1569754297000,2019-09-29,07:51:37,Argentina Standard Time,633700365,_lacion_,Laura Ación,NA,"Great 📷 by @mirefresa including everyone in the community panel at #LatinR2019 (even @ma_salmon who was visible on screen briefly!)  The dialogue, interest & audience engagement in a full 100-person room was heartwarming 💞 We have a healthy vibrant #rstats community in #LatAm👏🏼 https://twitter.com/LatinR_Conf/status/1177326962714513419 …",[],"[{'id': 633700365, 'id_str': '633700365', 'screen_name': '_lacion_'}, {'id': 269394117, 'id_str': '269394117', 'screen_name': 'mirefresa'}, {'id': 2865404679, 'id_str': '2865404679', 'screen_name': 'ma_salmon'}]","['mirefresa', 'ma_salmon']",['https://twitter.com/LatinR_Conf/status/1177326962714513419'],[],1,5,10,NA,"['#latinr2019', '#rstats', '#latam']",https://twitter.com/_lacion_/status/1178261037604360192,NA,NA,NA,NA,NA,1,1177326962714513400,https://twitter.com/LatinR_Conf/status/1177326962714513419,0,0
1178248899783467e3,1178248899783467e3,1569751403000,2019-09-29,07:03:23,Argentina Standard Time,633700365,_lacion_,Laura Ación,NA,"Momentos antes de la presentación en #LatinR2019 de @_DaniPrina_ y de la primerita presentación producto de mi grupo de investigación en formación 😊  Todo mucho mejor con un mate de la gran @data_datum 💜  Hiciste un excelente trabajo, @_DaniPrina_! Felicitaciones 👏🏼 y gracias! pic.twitter.com/VCZD20xytH",[],"[{'id': 633700365, 'id_str': '633700365', 'screen_name': '_lacion_'}, {'id': 1128468059512086528, 'id_str': '1128468059512086528', 'screen_name': '_DaniPrina_'}, {'id': 735627367926890496, 'id_str': '735627367926890496', 'screen_name': 'data_datum'}]","['_daniprina_', 'data_datum', '_daniprina_']",[],['https://pbs.twimg.com/media/EFn7HxRXUAA9XLZ.jpg'],3,3,15,NA,['#latinr2019'],https://twitter.com/_lacion_/status/1178248899783467008,NA,NA,NA,NA,NA,0,0,NA,0,0
1178242391616233500,1177677781804736500,1569749851000,2019-09-29,06:37:31,Argentina Standard Time,633700365,_lacion_,Laura Ación,NA,"No logré mandarte esto ao vivo, pero el #libroverde se me vino a la cabeza cuando Hadley habló de big data el viernes en #LatinR2019, @wsosaescudero - dio esta definición y la otra fue que tenés big data cuando tenés problemas para transportar los datos",[],"[{'id': 633700365, 'id_str': '633700365', 'screen_name': '_lacion_'}, {'id': 56458354, 'id_str': '56458354', 'screen_name': 'd_olivaw'}, {'id': 69133574, 'id_str': '69133574', 'screen_name': 'hadleywickham'}, {'id': 4920814606, 'id_str': '4920814606', 'screen_name': 'wsosaescudero'}]",['wsosaescudero'],[],[],0,0,2,NA,"['#libroverde', '#latinr2019']",https://twitter.com/_lacion_/status/1178242391616233472,NA,NA,NA,NA,NA,0,0,NA,1,1
1178239100928843800,1177941890232139800,1569749066000,2019-09-29,06:24:26,Argentina Standard Time,633700365,_lacion_,Laura Ación,NA,"#useR2019 had a grand finale with live classical music in a huge field, it was hard for #LatinR2019 to pair that, but we did our best 😝😂  https://twitter.com/UseR2019_Conf/status/1149694904722808834?s=19 …  cc @HeathrTurnr @Bethany40283628 @rocio_joo",[],"[{'id': 633700365, 'id_str': '633700365', 'screen_name': '_lacion_'}, {'id': 21828411, 'id_str': '21828411', 'screen_name': 'ledell'}, {'id': 19726230, 'id_str': '19726230', 'screen_name': 'ucatolica'}, {'id': 166030592, 'id_str': '166030592', 'screen_name': 'rivaquiroga'}, {'id': 3367336625, 'id_str': '3367336625', 'screen_name': 'HeathrTurnr'}, {'id': 1045642802699423744, 'id_str': '1045642802699423744', 'screen_name': 'Bethany40283628'}, {'id': 988920586750619649, 'id_str': '988920586750619649', 'screen_name': 'rocio_joo'}]","['heathrturnr', 'bethany40283628', 'rocio_joo']",['https://twitter.com/UseR2019_Conf/status/1149694904722808834?s=19'],[],1,0,2,NA,"['#user2019', '#latinr2019']",https://twitter.com/_lacion_/status/1178239100928843776,NA,NA,NA,NA,NA,1,1149694904722808800,https://twitter.com/UseR2019_Conf/status/1149694904722808834,1,1
1178233953041428500,1178233953041428500,1569747839000,2019-09-29,06:03:59,Argentina Standard Time,633700365,_lacion_,Laura Ación,NA,"Feliz de ver que esta foto de #LatinR2019 incluye al menos 5 veces más la cantidad de #RLadies que la 📷 análoga de #LatinR2018 💪🏼💜   NB: no refleja que la participación de mujeres+ haya aumentado 5x, sino una comunidad más cohesiva y una mejor organización https://twitter.com/LatinR_Conf/status/1177236975100813312 …",[],"[{'id': 633700365, 'id_str': '633700365', 'screen_name': '_lacion_'}]",[],['https://twitter.com/LatinR_Conf/status/1177236975100813312'],[],1,5,44,NA,"['#latinr2019', '#rladies', '#latinr2018']",https://twitter.com/_lacion_/status/1178233953041428481,NA,NA,NA,NA,NA,1,1177236975100813300,https://twitter.com/LatinR_Conf/status/1177236975100813312,0,0
1178231379869552600,1178231379869552600,1569747226000,2019-09-29,05:53:46,Argentina Standard Time,633700365,_lacion_,Laura Ación,NA,"Más comentarios sobre #LatinR2019 que califican para mi #YoYaGane, #RLadiesMagic y ""lo que pasa en #RLadies no queda en R-Ladies"" 💜  El trabajo hecho en pos de incluir grupos históricamente excluidos tiene alto impacto en todas las personas, las excluidas y las incluidas https://twitter.com/hmlizama/status/1178096617884442625 …",[],"[{'id': 633700365, 'id_str': '633700365', 'screen_name': '_lacion_'}]",[],['https://twitter.com/hmlizama/status/1178096617884442625'],[],0,4,13,NA,"['#latinr2019', '#yoyagane', '#rladiesmagic', '#rladies']",https://twitter.com/_lacion_/status/1178231379869552641,NA,NA,NA,NA,NA,1,1178096617884442600,https://twitter.com/hmlizama/status/1178096617884442625,0,0
1178143641619091500,1178143641619091500,1569726307000,2019-09-29,00:05:07,Argentina Standard Time,190403439,tobar_with_r,Alfonso Tobar,NA,I just can't believe the amount of knowledge delivered by this 3 and the rest of awesome presentations during @LatinR_Conf.   #LatinR2019  https://twitter.com/WeAreRLadies/status/1178107433262211074 …,[],"[{'id': 190403439, 'id_str': '190403439', 'screen_name': 'tobar_with_R'}, {'id': 943420740891791362, 'id_str': '943420740891791362', 'screen_name': 'LatinR_Conf'}]",['latinr_conf'],['https://twitter.com/WeAreRLadies/status/1178107433262211074'],[],0,1,12,NA,['#latinr2019'],https://twitter.com/tobar_with_R/status/1178143641619091456,NA,NA,NA,NA,NA,1,1178107433262211e3,https://twitter.com/WeAreRLadies/status/1178107433262211074,0,0
1178131817528004600,1178131635897811e3,1569723488000,2019-09-28,23:18:08,Argentina Standard Time,160083636,tuqmano,TuQmano,NA,Gracias @LuisDVerde  por registrar esto para mi momento cholulo de #LatinR2019,[],"[{'id': 160083636, 'id_str': '160083636', 'screen_name': 'TuQmano'}, {'id': 238528404, 'id_str': '238528404', 'screen_name': 'LuisDVerde'}]",['luisdverde'],[],[],2,3,8,NA,['#latinr2019'],https://twitter.com/TuQmano/status/1178131817528004608,NA,NA,NA,NA,NA,0,0,NA,1,1
1178130008180711400,1178130008180711400,1569723057000,2019-09-28,23:10:57,Argentina Standard Time,49751601,barmontec,Julio Barzola-Monteses,NA,Felicitaciones @Zjbb dejando muy en alto el nombre de Ecuador. Un gusto que seas nuestra compañera y amiga profesora en @UdeGuayaquil #LatinR2019  https://twitter.com/ProfesorYo/status/1178125177282076672 …,[],"[{'id': 49751601, 'id_str': '49751601', 'screen_name': 'barmontec'}, {'id': 244371808, 'id_str': '244371808', 'screen_name': 'Zjbb'}, {'id': 745299450, 'id_str': '745299450', 'screen_name': 'UdeGuayaquil'}]","['zjbb', 'udeguayaquil']",['https://twitter.com/ProfesorYo/status/1178125177282076672'],[],0,4,12,NA,['#latinr2019'],https://twitter.com/barmontec/status/1178130008180711424,NA,NA,NA,NA,NA,1,1178125177282076700,https://twitter.com/ProfesorYo/status/1178125177282076672,0,0
1178125177282076700,1178125177282076700,1569721905000,2019-09-28,22:51:45,Argentina Standard Time,1298489646,profesoryo,Yo Profesor,NA,"✔#Ecuador PRESENTE! Ayer, se realizó en CHILE el reconocimiento al equipo traductor del LIBRO “R for Data Science” de Hadley Wickham en el último día de #LatinR2019. Equipo del cual formo parte @Zjbb, ZULEMMA BAZURTO BLACIO Profesora BECARIA de la @UdeGuayaquil. 🇪🇨🥇 pic.twitter.com/xGCQUjWI4X",[],"[{'id': 1298489646, 'id_str': '1298489646', 'screen_name': 'ProfesorYo'}, {'id': 244371808, 'id_str': '244371808', 'screen_name': 'Zjbb'}, {'id': 745299450, 'id_str': '745299450', 'screen_name': 'UdeGuayaquil'}]","['zjbb', 'udeguayaquil']",[],"['https://pbs.twimg.com/media/EFmKmIhWsAATW-C.jpg', 'https://pbs.twimg.com/media/EFmKmiqXkAAMwyz.jpg', 'https://pbs.twimg.com/media/EFmKmuQXUAATOM9.jpg']",1,12,16,NA,"['#ecuador', '#latinr2019']",https://twitter.com/ProfesorYo/status/1178125177282076672,NA,NA,NA,NA,NA,0,0,NA,0,0
1178107433262211e3,1178107433262211e3,1569717674000,2019-09-28,21:41:14,Argentina Standard Time,1001511262545592300,wearerladies,We are R-Ladies,NA,"In this second edition, the three keynote speakers were:  @minebocek 💻  http://rstd.io/r4all-latinR  📹  http://bit.ly/latinr2019-mine-cetinkaya-rundel … @ledell 💻  https://tinyurl.com/latinr-automl  @hadleywickham 📹  http://bit.ly/latinr2019-keynote-hadley-wickham … #LatinR2019  pic.twitter.com/DPrt2w35w0",[],"[{'id': 1001511262545592320, 'id_str': '1001511262545592320', 'screen_name': 'WeAreRLadies'}, {'id': 229564414, 'id_str': '229564414', 'screen_name': 'minebocek'}, {'id': 21828411, 'id_str': '21828411', 'screen_name': 'ledell'}, {'id': 69133574, 'id_str': '69133574', 'screen_name': 'hadleywickham'}]","['minebocek', 'ledell', 'hadleywickham']","['http://rstd.io/r4all-latinR', 'http://bit.ly/latinr2019-mine-cetinkaya-rundel', 'https://tinyurl.com/latinr-automl', 'http://bit.ly/latinr2019-keynote-hadley-wickham']",['https://pbs.twimg.com/media/EFl5ckKXoAEJ2HQ.jpg'],1,22,111,NA,['#latinr2019'],https://twitter.com/WeAreRLadies/status/1178107433262211074,NA,NA,NA,NA,NA,0,0,NA,0,0
1178096617884442600,1178096617884442600,1569715096000,2019-09-28,20:58:16,Argentina Standard Time,105980083,hmlizama,Harry Lizama,NA,Estoy bastante sorprendido de como ha crecido la comunidad de R y la cantidad de jóvenes que hay (con un nivel bastante alto) motivados compartiendo sus trabajos. Felicitaciones a los organizadores de @LatinR_Conf . Próximo año a Montevideo. #latinr2019,[],"[{'id': 105980083, 'id_str': '105980083', 'screen_name': 'hmlizama'}, {'id': 943420740891791362, 'id_str': '943420740891791362', 'screen_name': 'LatinR_Conf'}]",['latinr_conf'],[],[],1,5,42,NA,['#latinr2019'],https://twitter.com/hmlizama/status/1178096617884442625,NA,NA,NA,NA,NA,0,0,NA,0,0
1178091362819940400,1178091362819940400,1569713843000,2019-09-28,20:37:23,Argentina Standard Time,2300614526,pachamaltese,Pachá 帕夏,NA,Se acabó #LatinR2019. Agradezco a @rivaquiroga y todo el equipo que hizo posible el evento.,[],"[{'id': 2300614526, 'id_str': '2300614526', 'screen_name': 'pachamaltese'}, {'id': 166030592, 'id_str': '166030592', 'screen_name': 'rivaquiroga'}]",['rivaquiroga'],[],[],1,0,22,NA,['#latinr2019'],https://twitter.com/pachamaltese/status/1178091362819940352,NA,NA,NA,NA,NA,0,0,NA,0,0
1178091033948807200,1178091033948807200,1569713765000,2019-09-28,20:36:05,Argentina Standard Time,2300614526,pachamaltese,Pachá 帕夏,NA,"En esta cuenta escribo de R y datos en términos amplios. Hasta he analizado Rick and Morty usando NLP. Para comercio internacional, bases de datos y R, escribo en @opentradestats, que es la cuenta de mi proyecto de open data. #LatinR2019",[],"[{'id': 2300614526, 'id_str': '2300614526', 'screen_name': 'pachamaltese'}, {'id': 1018956255212331013, 'id_str': '1018956255212331013', 'screen_name': 'opentradestats'}]",['opentradestats'],[],[],0,1,18,NA,['#latinr2019'],https://twitter.com/pachamaltese/status/1178091033948807168,NA,NA,NA,NA,NA,0,0,NA,0,0
